utc,pid,event,handle,result,elapsed_ms,contexts,contexts_bytes,system,system_bytes,detail
2026-09-15T01:59:02.693Z,57892,packet_context_open,0000000000000208,1,0.000,10,4,10,4,"physical_pen_required"
2026-09-15T01:59:02.721Z,57892,packet_window_visible,000000000021111A,1,0.000,10,4,10,4,"visible_and_not_minimized"
2026-09-15T01:59:06.198Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=1;cursor=1;x=2627;y=947;pressure=0"
2026-09-15T01:59:06.224Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=2;cursor=1;x=2623;y=944;pressure=0"
2026-09-15T01:59:06.225Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=3;cursor=1;x=2621;y=941;pressure=0"
2026-09-15T01:59:06.229Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=4;cursor=1;x=2620;y=940;pressure=0"
2026-09-15T01:59:06.229Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=5;cursor=1;x=2616;y=936;pressure=0"
2026-09-15T01:59:06.230Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=6;cursor=1;x=2613;y=932;pressure=0"
2026-09-15T01:59:06.230Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=7;cursor=1;x=2608;y=928;pressure=0"
2026-09-15T01:59:06.256Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=8;cursor=1;x=2603;y=923;pressure=0"
2026-09-15T01:59:06.256Z,57892,hardware_packet,0000000000000208,0,0.000,10,4,10,4,"phase=0;serial=9;cursor=1;x=2597;y=919;pressure=0"
2026-09-15T01:59:06.256Z,57892,hardware_packet,0000000000000208,1096,0.000,10,4,10,4,"phase=0;serial=10;cursor=1;x=2590;y=915;pressure=1096"
2026-09-15T01:59:06.257Z,57892,hardware_packet,0000000000000208,4700,0.000,10,4,10,4,"phase=0;serial=11;cursor=1;x=2582;y=911;pressure=4700"
2026-09-15T01:59:06.257Z,57892,hardware_packet,0000000000000208,5412,0.000,10,4,10,4,"phase=0;serial=12;cursor=1;x=2574;y=908;pressure=5412"
2026-09-15T01:59:06.271Z,57892,hardware_packet,0000000000000208,5684,0.000,10,4,10,4,"phase=0;serial=13;cursor=1;x=2566;y=904;pressure=5684"
2026-09-15T01:59:06.271Z,57892,hardware_packet,0000000000000208,5784,0.000,10,4,10,4,"phase=0;serial=14;cursor=1;x=2560;y=901;pressure=5784"
2026-09-15T01:59:06.271Z,57892,hardware_packet,0000000000000208,5848,0.000,10,4,10,4,"phase=0;serial=15;cursor=1;x=2555;y=898;pressure=5848"
2026-09-15T01:59:06.286Z,57892,hardware_packet,0000000000000208,6092,0.000,10,4,10,4,"phase=0;serial=16;cursor=1;x=2550;y=895;pressure=6092"
2026-09-15T01:59:06.286Z,57892,hardware_packet,0000000000000208,6372,0.000,10,4,10,4,"phase=0;serial=17;cursor=1;x=2545;y=893;pressure=6372"
2026-09-15T01:59:06.287Z,57892,hardware_packet,0000000000000208,6592,0.000,10,4,10,4,"phase=0;serial=18;cursor=1;x=2541;y=891;pressure=6592"
2026-09-15T01:59:06.303Z,57892,hardware_packet,0000000000000208,6720,0.000,10,4,10,4,"phase=0;serial=19;cursor=1;x=2537;y=890;pressure=6720"
2026-09-15T01:59:06.303Z,57892,hardware_packet,0000000000000208,6784,0.000,10,4,10,4,"phase=0;serial=20;cursor=1;x=2533;y=889;pressure=6784"
2026-09-15T01:59:06.304Z,57892,hardware_packet,0000000000000208,6820,0.000,10,4,10,4,"phase=0;serial=21;cursor=1;x=2529;y=888;pressure=6820"
2026-09-15T01:59:06.318Z,57892,hardware_packet,0000000000000208,6824,0.000,10,4,10,4,"phase=0;serial=22;cursor=1;x=2526;y=888;pressure=6824"
2026-09-15T01:59:06.318Z,57892,hardware_packet,0000000000000208,6856,0.000,10,4,10,4,"phase=0;serial=23;cursor=1;x=2522;y=888;pressure=6856"
2026-09-15T01:59:06.334Z,57892,hardware_packet,0000000000000208,6868,0.000,10,4,10,4,"phase=0;serial=24;cursor=1;x=2519;y=888;pressure=6868"
2026-09-15T01:59:06.334Z,57892,hardware_packet,0000000000000208,6868,0.000,10,4,10,4,"phase=0;serial=25;cursor=1;x=2516;y=889;pressure=6868"
2026-09-15T01:59:06.335Z,57892,hardware_packet,0000000000000208,6864,0.000,10,4,10,4,"phase=0;serial=26;cursor=1;x=2513;y=890;pressure=6864"
2026-09-15T01:59:06.335Z,57892,packet_phase_pass,0000000000000208,17,0.000,10,4,10,4,"input_only"
2026-09-15T01:59:06.336Z,57892,packet_check_result,0000000000000208,1,0.000,10,4,10,4,"input_only_no_reclamation"
2026-09-15T01:59:06.336Z,57892,packet_context_close,0000000000000208,1,0.000,8,4,8,4,""
